Review novelty to group,Review novelty to history,Semantic-level review novelty to group,Semantic-level review novelty to history,Target-product's area rate,Distance to specialists,Number of words in logarithm scale
8.209538966,238.0860701,1.002852616,1.242804829,0.379304321,0.953842461,3.17805383
8.209215122,238.0860701,1.250588133,1.269134865,0.435354999,0.980390596,1.386294361
8.200488944,237.5366859,0.801325617,1.021222885,0.912923448,0.763716919,1.945910149
8.200477685,237.5366859,1.006724161,1.241581377,0.809389892,0.915135895,2.63905733
8.198760876,237.4708924,0.841116063,1.085279105,0.354669581,0.861539502,3.33220451
8.198760876,237.452586,0.973751047,1.147213102,0.382697947,0.946270876,3.931825633
8.195209484,237.452586,0.883494455,1.064848908,0.565868112,0.868512509,1.386294361
8.193419148,237.420914,0.741076963,0.996929037,0.458027859,0.872273137,3.828641396
8.193419148,237.2036146,0.985928256,0.842086498,0.280716269,0.786116431,1.945910149
8.193123854,237.0055181,1.032529968,1.234246871,0.293856534,0.892190466,4.043051268
8.18576345,236.6357809,0.936337561,1.27647207,0.699432373,0.869486661,2.302585093
8.181103968,236.6357809,1.092342616,1.173277174,0.983117318,1.091298061,1.945910149
8.181103968,236.5308819,1.104196167,1.16068943,0.310804619,0.905134793,1.098612289
8.171871453,236.5308819,0.870813583,1.187356156,0.026759531,0.900306559,3.295836866
8.171442505,236.1739285,0.794595408,0.96535102,0.992879,0.818238698,1.945910149
8.171442505,235.7510085,0.834981564,1.380694103,0.992615363,1.041063389,2.995732274
8.171309228,235.7510085,0.806842069,0.937024291,0.240089182,0.775947126,3.737669618
8.169341288,235.4332288,1.170621895,1.186207458,0.343818732,0.927608967,3.258096538
8.169276964,235.4310849,0.983796814,1.072744168,0.560277403,0.823055543,3.044522438
8.169250156,235.4310849,0.877013107,1.19320581,1,0.952426561,5.342334252
8.168612155,235.1455799,1.142511134,1.226182207,0.319014596,1.005328123,3.044522438
8.165318308,235.1455799,0.913895178,1.184828879,0.669492617,0.927742275,3.988984047
8.165318308,234.6879968,1.115667754,1.133430241,0.318800403,0.921470083,3.610917913
8.164675912,234.5798816,0.829344995,1.054032659,0.645037775,0.897122393,4.077537444
8.164635803,234.5798816,1.015175631,1.084371803,0.42660581,0.844090857,2.833213344
8.163245888,234.4422425,1.037408021,1.225912727,0.302264709,0.927300472,3.583518938
8.163245888,234.4422425,0.939214183,1.207109641,1,0.93260513,4.49980967
8.159515665,233.7093875,0.915766047,1.020466154,0.309585306,0.766146446,5.505331536
8.159507113,233.7093875,1.040166148,1.321131539,0.347724396,1.072335192,3.850147602
8.15703304,233.5636475,1.08644846,1.018174949,0.048659142,0.931628088,1.386294361
8.155730779,233.5636475,0.976267401,1.235676461,0.112679848,0.874099509,4.605170186
8.154982789,233.5029999,0.880816407,1.081097106,0.571376019,0.78651802,5.252273428
8.153014167,233.5029999,1.024452844,1.127732806,0.95990728,0.932962437,4.290459441
8.151639564,233.315483,1.001692874,1.084690515,0.592741935,0.943058554,2.944438979
8.149026232,233.315483,0.817754779,1.265186299,0.418412997,0.855710056,3.761200116
8.149026232,233.247318,0.945203877,1.095111418,0.641059997,0.988867329,3.931825633
8.147004337,233.247318,0.873067073,1.118052319,0.839488636,0.869626055,3.737669618
8.147004337,232.8779553,0.907791085,1.047572524,0.56189287,0.878432539,3.401197382
8.144592304,232.7655559,0.776166548,0.974812806,1,0.875394888,4.430816799
8.142501755,232.7655559,0.938844311,1.187731736,0.793063256,0.914598244,3.218875825
8.141253717,232.633048,0.971957882,0.990709504,1,0.859750183,3.17805383
8.13618314,231.905825,0.754632337,0.978783142,0.964812769,0.84684186,3.583518938
8.135846188,231.905825,1.025967097,1.266101186,0.305202988,0.975563768,3.33220451
8.135846188,231.5941603,0.661071171,0.922670815,0.992879,0.773196548,2.197224577
8.133944063,230.995315,0.943233377,1.125068853,0.824739965,0.878443108,2.48490665
8.133941063,230.4972911,0.78351244,1.171493776,0.990037183,1.002896844,3.465735903
8.132637232,230.4972911,1.019664894,1.471835069,0.07714271,0.961444154,3.044522438
8.132548492,230.4739677,1.105527903,1.388472132,0.54330628,0.986694718,2.48490665
8.132022085,230.4561982,1.260644713,1.27878294,0.321138656,1.070614551,2.197224577
8.131121538,229.4284382,1.056073712,1.396613115,0.231217016,1.016426745,3.091042453
8.125941317,229.4284382,1.200078717,1.296675901,0.650952267,1.122232709,2.079441542
8.125045154,229.2620298,1.088144596,1.061969648,0.459771286,1.025008646,4.110873864
8.124579709,229.1260731,0.943678677,1.040115725,0.703142183,0.884691426,2.564949357
8.123427021,229.1260731,0.884460671,1.220162849,0.531983138,0.874053896,3.17805383
8.122136008,229.0445282,1.220406193,1.275597594,0.278305993,0.974934714,2.197224577
8.121362727,229.0445282,1.536584058,1.61175082,0.719079841,1.161120548,2.833213344
8.121289177,228.9363115,0.859780003,0.956229291,0.974761157,0.927200906,4.553876892
8.118432814,228.7177788,0.876411154,1.087576029,0.26894894,0.750200686,3.63758616
8.109014795,228.7177788,0.908812968,1.016111683,0.522074778,0.837001444,3.496507561
8.109014795,228.6640917,0.884820208,0.90957067,0.149722118,0.785301255,3.36729583
8.108874543,228.2738785,1.08059554,1.162752117,0.11422631,0.948592014,4.691347882
8.107686935,228.2738785,1.056803964,1.286525113,0.412430123,0.866135633,2.48490665
8.106019402,228.0038976,0.972352307,1.048038491,0.517297471,0.914651517,4.317488114
8.103288145,227.7638534,1.210254378,1.409526992,0.129503957,1.090041883,1.609437912
8.102681038,227.0729485,0.984975324,1.296624167,0.627708628,1.024544265,2.302585093
8.094906739,227.0729485,0.847810497,1.102839802,0.697281376,0.880385184,4.744932128
8.083079425,226.7930216,1.029632285,1.151530874,0.734675701,0.932633589,3.36729583
8.082774471,226.7930216,1.048685591,1.182071773,0.857872804,1.039963046,4.262679877
8.082525912,226.5907915,0.957542287,1.2117112,0.546691716,0.959751613,1.098612289
8.081625273,226.4106722,1.110352084,1.215806628,0.647403191,1.012486855,3.433987204
8.07639447,226.4106722,0.971957606,0.946008103,0.992879,0.848395061,2.48490665
8.074684761,226.0802283,0.776127307,0.931562696,0.823440373,0.792030186,2.079441542
8.06876577,226.0802283,0.922667838,1.090149429,0.395207111,0.927980595,3.401197382
8.068666012,225.9256412,0.951167886,1.186794664,0.319340485,0.848966706,1.791759469
8.067574335,225.9256412,0.980767481,1.136495999,0.837956493,0.914188305,1.945910149
8.065420295,225.2888344,0.981479661,1.211014026,1,0.930717631,1.945910149
8.062470221,225.2389131,1.180897189,1.237183699,0.470724639,0.996432783,2.995732274
8.058496416,225.1293772,1.117238071,1.021855393,1,0.935524029,3.583518938
8.058496416,225.1293772,0.796109391,1.224506338,0.795119572,0.84002745,2.48490665
8.05844702,225.0050834,1.058122175,1.294127202,0.360946085,0.961065327,3.17805383
8.057618729,225.0050834,1.059537623,1.272764549,0.316838687,0.908284887,4.553876892
8.057618729,224.8726572,1.12705416,0.835618706,0.849171963,0.805072821,2.48490665
8.047136953,224.8726572,1.123784331,1.495982658,0.572277244,1.059756553,3.737669618
8.047115907,224.6228272,1.098458951,1.139316803,0.48203995,0.992835914,3.784189634
8.045239195,224.6228272,1.077774403,1.053390458,0.640616409,0.937862866,2.772588722
8.045239195,224.3945232,0.800649937,1.071946629,1,0.909529903,0
8.043966833,224.3945232,0.978381855,0.827160208,0.812941261,0.853747241,3.63758616
8.042552706,224.3655032,0.770733622,1.086888778,1,0.858298978,3.891820298
8.041768529,224.3655032,0.99073449,1.359722513,0.384429932,0.944525257,4.077537444
8.041758292,224.2522212,0.886570658,1.15964485,0.992879,0.847366951,1.386294361
8.040887924,224.2522212,0.946170626,1.138886053,0.658784784,0.856716276,0
8.040863732,224.0375504,0.906612743,1.269851123,0.252926226,0.855091057,0.693147181
8.039875194,223.7037375,0.940845217,1.101283362,0.734617119,0.839358004,3.433987204
8.039875194,223.7037375,0.979982935,0.932923394,0.758925392,0.798429339,2.48490665
8.038223482,223.5701034,0.961014527,1.122510141,1,0.902759848,3.496507561
8.031444168,223.317811,1.064408157,1.087677616,1,0.95350343,3.891820298
8.024672012,223.1708404,0.862218577,0.893761253,0.399272575,0.832310696,1.791759469
8.024386894,223.1708404,1.115979543,1.292541245,0.125411032,1.018016029,4.204692619
8.016596371,223.0604586,0.774107852,1.095868281,0.324332515,0.834221342,1.098612289
8.016370091,223.0050345,0.827951933,0.904399305,0.992879,0.850206081,6.520621128
8.015776839,222.3261446,1.045583663,1.277402021,0.982096308,1.10461768,1.609437912
8.015612252,222.3261446,0.855850821,1.270159811,0.363848286,0.884776484,3.761200116
8.015580381,222.2954411,0.742245551,1.011107411,0.992879,0.844602846,3.610917913
8.014336991,221.9560381,1.021978289,1.002723302,0.992879,0.835113789,5.97126184
8.012314917,221.8035613,1.194473077,1.49396199,0.514095822,1.195914744,3.295836866
8.01223348,221.3510755,0.776736607,1.029574287,0.36597758,0.832354106,3.17805383
8.01223348,221.2796651,1.088611589,1.216683995,0.417974478,0.957997878,4.204692619
8.010756171,220.8700045,0.986728858,1.061341459,0.144634348,0.887114974,2.772588722
8.009489596,220.3262816,0.997316672,1.130202162,0.99556108,0.865831643,4.976733742
8.008597547,220.3262816,0.945765,1.194630198,0.011899038,0.864986257,2.833213344
8.008055061,220.1600548,0.733555881,1.020367694,0.874524606,0.858256509,2.995732274
8.005814007,220.1600548,0.835487488,1.403831772,0.553331044,0.946354321,2.890371758
8.005814007,219.9676303,0.885333336,1.200864738,1,0.917728194,1.609437912
8.004046325,219.8325151,1.039507721,1.136884152,0.358648745,0.833228949,2.63905733
8.004046325,219.1357876,1.01408724,1.218365068,0.241210938,0.939808874,3.988984047
8.001870549,219.0603534,0.971141333,0.956284219,0.992879,0.833301474,4.043051268
8.001318159,219.0603534,0.967197308,1.026759895,0.959866501,0.95466773,4.804021045
8.000667532,218.915826,1.180981087,1.157455567,0.907773552,0.862597355,5.370638028
8.000654332,218.915826,0.98161331,1.186652637,0.95645953,1.011218602,2.995732274
7.993693787,218.543838,0.785037252,0.930166898,1,0.87340989,3.044522438
7.992988037,217.5945467,1.013371362,1.123797355,0.550009983,0.814396036,0.693147181
7.984550224,217.5945467,1.009630483,1.21793195,1,0.966976349,4.605170186
7.984388204,217.3596559,1.002908842,1.222279202,0.869971133,0.975900528,4.094344562
7.984279192,217.295444,1.05282792,1.051657338,0.61412264,0.998261521,4.418840608
7.98301802,217.295444,0.889583239,1.118632744,0.088010905,0.916369301,3.63758616
7.980218969,217.196996,0.984977011,1.05981309,1,0.942444443,4.736198448
7.978911791,217.1604144,1.027346806,1.330696421,0.547395154,1.069011438,5.686975356
7.97873175,217.1604144,0.851929833,1.161697628,0.952492945,0.834881534,4.060443011
7.97873175,217.1157342,0.908281203,1.312610569,0.4411886,0.899954715,3.713572067
7.976096039,217.0364878,0.870491055,1.056937202,0.735669619,0.795941434,4.418840608
7.967956544,216.7526542,1.078999384,1.221469363,0.668800378,0.998134631,3.912023005
7.96769704,216.7462387,1.060514564,1.192872551,0.888147796,0.983169907,4.605170186
7.967560339,216.3483505,0.863317923,0.997878637,1,0.881713528,2.397895273
7.967108692,216.3483505,1.029581197,1.412315289,0.235247328,1.06838483,3.36729583
7.966739659,215.7837788,0.93985636,1.218367471,0.805228762,0.950985706,2.63905733
7.965142231,215.6620829,1.058469531,1.174949339,0.596887223,0.862604465,5.609471795
7.964252717,215.6620829,0.986349223,1.173473059,0.389528157,0.881307285,2.833213344
7.964004402,215.5811917,0.82845071,1.231457363,0.321653932,0.902619684,3.713572067
7.962473277,215.1095649,0.85425464,1.074279261,0.71727027,0.817521125,3.496507561
7.962371411,215.0442521,0.986648819,1.282547098,0.186933786,0.838843776,3.135494216
7.961681102,214.9768316,0.98663081,1.350425309,0.095608619,0.941361392,3.737669618
7.961604446,214.1115841,0.837713831,0.970869945,1,0.90273465,3.688879454
7.960679411,214.11087,1.008819937,1.264109692,0.850339649,0.981904558,2.944438979
7.947992916,214.0742268,0.882087476,1.101722316,0.105085496,0.855254661,1.386294361
7.946875936,214.0742268,1.034949237,1.148427104,0.983944866,1.086541132,4.510859507
7.945226304,213.5311255,1.005372052,1.366312586,0.139903317,0.971975356,2.48490665
7.945226304,213.5311255,1.00512045,1.486094908,0.991286369,1.086575539,4.077537444
7.944167329,213.3040964,1.010541624,1.149317703,0.254083748,0.853058827,2.48490665
7.944116124,213.2508974,0.937800722,1.328943215,0.89777215,0.971779553,3.135494216
7.943945197,213.2123625,0.902316612,1.348627996,0.896404188,0.872462372,1.945910149
7.943161123,213.2123625,0.759648926,1.192918735,0.992879,0.827504577,4.219507705
7.936591339,213.1663105,0.945087568,1.064865973,0.49585673,0.783317545,1.098612289
7.936557053,213.0818363,0.823827603,0.819688363,0.49956643,0.756085906,2.995732274
7.933197688,213.0818363,1.142415749,1.18722451,0.245784457,0.898022156,3.433987204
7.933190015,212.9917528,0.969449231,1.215468382,0.786118493,0.920988676,2.397895273
7.932732979,212.8382094,1.148585424,1.662157547,0.069749425,1.1430224,4.248495242
7.932677332,212.5685965,1.391808971,1.530956087,0.090515211,1.270461214,2.48490665
7.931712679,212.291973,0.834359417,1.190055908,0.385521673,0.975459644,2.890371758
7.931077738,212.291973,0.876040257,0.993186476,0.626809934,0.893886871,4.025351691
7.929807652,212.1003263,1.075279644,0.991216442,0.200754119,0.827365488,4.584967479
7.920974107,211.8812622,1.294337203,1.411860079,0.273846107,1.00808903,2.944438979
7.920974107,211.7981911,0.851411373,1.159250611,0.315864988,0.889855499,4.143134726
7.906035241,211.7981911,0.719936348,1.081967438,0.407211538,0.880278192,3.496507561
7.893946722,211.0676922,0.919055944,1.229896349,0.750982457,0.898584288,3.555348061
7.89393372,210.9372857,1.018844532,1.23932965,0.400098441,0.945872442,3.555348061
7.889907017,210.9372857,0.858132271,1.094788781,0.675947352,0.878649208,2.079441542
7.889907017,210.4390807,0.982128514,1.109548469,0.36192644,0.820258535,1.609437912
7.889251189,210.4390807,1.025923792,1.1283071,0.581017458,0.951553854,3.63758616
7.88801169,210.2943041,0.937266435,0.999373916,0.876623941,0.831865723,3.044522438
7.887920551,210.2894941,0.887312948,1.129886013,1,0.951368301,4.736198448
7.887439656,210.2894941,0.803162521,1.092206899,0.692815249,0.876966432,2.197224577
7.87882863,210.2112016,0.66319366,0.807640717,0.684826431,0.786293844,2.63905733
7.877462503,209.5864644,1.074879425,1.084066006,0.720078812,0.910819762,3.737669618
7.87678361,209.5864644,1.193493771,1.078564922,0.801514388,0.981740326,3.737669618
7.875400114,209.361601,1.156670236,1.0119645,0.809507308,0.942240121,2.772588722
7.875400114,209.361601,1.079626098,1.213858127,0.746301121,1.000383644,3.970291914
7.873949872,209.3142605,0.811715394,1.255397399,0.994962737,0.988445906,4.33073334
7.873916429,209.3142605,0.930063394,1.309397627,0.235146593,1.004145046,3.891820298
7.871169941,209.1739091,0.973943817,1.194113541,0.033300495,0.919998128,3.688879454
7.85997592,208.6984156,0.973046075,0.947111199,0.992879,0.857524994,3.36729583
7.859711241,208.6984156,0.780911084,1.242566859,0.599142875,0.841299857,0.693147181
7.852985955,208.434635,1.008257701,1.37520033,0.723567224,1.029482414,1.609437912
7.852472321,208.434635,0.961997766,0.909877453,0.357696802,0.862538231,2.63905733
7.851987533,208.4259516,1.035665679,1.114330567,0.318833705,0.970058039,3.218875825
7.851987533,207.9347324,0.755439287,1.105516994,0.949005127,0.898216923,4.779123493
7.851813069,207.6321634,1.066682274,1.379877533,0.979254687,1.135011252,4.204692619
7.851758622,207.5389221,0.82032726,0.947485228,0.990532677,0.799490894,5.746203191
7.850170873,207.5389221,0.901894314,1.198579268,0.595078812,0.894857525,2.48490665
7.844978349,207.1998943,1.055791478,1.141816205,0.876818801,0.842692687,3.295836866
7.8403926,207.1646953,1.299126997,1.312425408,0.207968223,1.025495499,4.33073334
7.838986013,207.1491865,1.190679448,1.076483893,0.257196367,1.008922343,4.49980967
7.837425591,207.1491865,0.894401744,0.865166781,0.951273238,0.793359035,1.791759469
7.837425591,207.0972982,1.064207762,1.217049832,0.429847874,0.924282094,3.891820298
7.835536845,207.0972982,1.157491952,1.416862064,0.30045716,1.028602632,3.044522438
7.834915356,206.8676776,0.883163483,1.218799571,1,0.921064287,3.583518938
7.831184571,206.8676776,0.945454165,0.943822837,0.896598347,0.763600463,3.891820298
7.831184571,206.3292103,1.252141451,1.346471834,0.323277145,1.037177566,3.17805383
7.828155318,205.9779186,1.169761683,0.991811466,0.73421749,0.885341383,2.48490665
7.820491994,205.7832037,0.825561841,0.964943677,0.23467991,0.774697361,4.094344562
7.820458296,205.751967,0.962434702,1.063512365,0.459462998,0.925691674,3.17805383
7.816526033,205.2902022,0.941386031,1.225649734,0.085193236,0.819804663,4.304065093
7.815534669,205.0989059,1.005946241,0.940968327,0.992879,0.776111757,3.401197382
7.814495898,205.0989059,1.091608866,1.209745099,0.711659183,0.960872845,5.081404365
7.813827847,205.0559356,0.945375262,1.12849194,0.698589606,0.867941389,2.63905733
7.811271753,205.0269019,0.883043137,1.271176291,0.652244308,1.025455093,3.17805383
7.811268033,205.0078313,1.052480066,1.428974679,0.424753423,1.083089479,3.135494216
7.809288703,204.8573227,0.872615271,0.885720903,0.992879,0.781687995,2.302585093
7.80921241,204.7607048,0.845604212,1.230016495,0.974436363,0.9976499,4.442651256
7.80921241,204.7364464,0.852223815,1.243064524,0.406828492,0.919325399,3.091042453
7.80859423,204.7364464,0.907969032,1.153729966,0.354572298,0.833272298,3.091042453
7.805040472,204.7243461,0.967263812,1.179732157,0.718738545,0.925488354,4.189654742
7.80456082,204.4033971,1.099624389,1.186914299,0.741064883,0.974952192,2.079441542
7.796850893,204.3536346,1.030806731,0.970017057,0.619472828,0.896260752,3.891820298
7.796674583,204.3222564,1.066538572,0.969300299,0.362028869,0.823038687,3.135494216
7.795124293,204.2455804,0.871354606,0.964636261,0.133176541,0.785539596,3.555348061
7.793252312,204.2455804,0.9727416,1.226640016,0.455680847,0.944001205,3.583518938
7.793117562,204.2420263,0.802742377,1.185147339,0.733085111,0.839715945,2.995732274
7.792984657,203.9388944,1.062877238,1.385474451,0.99036188,1.007068563,2.708050201
7.791490858,203.8989208,1.012393659,1.089817235,0.801084021,0.988539396,2.63905733
7.79143594,203.8989208,1.185591795,1.30934661,0.252859426,1.079146321,3.63758616
7.790153654,203.7738256,1.074813678,1.035037516,0.158181662,0.944133204,3.218875825
7.789630269,203.7738256,0.999263358,1.20950521,0.131025477,0.866332716,5.683579767
7.789221583,203.7253996,1.117981025,1.337187099,0.714331488,1.073855394,2.48490665
7.785040048,203.7253996,1.007703113,1.267863145,0.457349623,1.006194314,2.302585093
7.785040048,203.6018594,1.175384578,1.305183964,0.67945003,1.122246492,1.945910149
7.782429147,203.6018594,1.053607653,1.518469473,0.658682871,0.987775175,3.931825633
7.77475306,203.5208746,1.139432095,1.173888463,0.780885707,1.091496341,3.258096538
7.771271339,203.5208746,1.16898862,1.266111712,0.17933525,0.9688105,3.526360525
7.771271339,203.4053432,0.797096664,0.929785489,0.992879,0.7730888,4.543294782
7.769829368,203.0284578,0.831180102,0.917236345,0.992879,0.744642975,6.182084907
7.767829165,202.8588446,0.883679898,1.111381873,0.56186996,0.916251845,2.302585093
7.766058675,202.6347988,0.921032355,1.228322492,0.826429619,0.891676132,3.433987204
7.764318572,202.6347988,0.881901674,0.980454511,1,0.894839055,3.36729583
7.76403932,202.2385441,1.218930748,1.402313271,0.325683695,1.12480838,2.48490665
7.761948198,202.2385441,1.051548892,1.283747085,0.684438577,0.892697735,2.772588722
7.761617908,202.0658116,1.150715559,1.218097801,0.53776551,1.002033291,2.890371758
7.759660593,201.9545867,0.977736027,1.202805059,0.205295775,0.91242232,4.234106505
7.75896401,201.9545867,0.965800499,1.133006638,0.800769795,0.899827498,1.791759469
7.758846571,201.8781507,0.997643202,1.386360832,0.216574417,0.999005401,3.610917913
7.758301733,201.6468101,0.920683237,1.199109457,0.253743012,0.870855745,3.526360525
7.758301733,201.6468101,1.144606672,1.01596274,0.32656232,0.841128776,2.079441542
7.757156852,201.3505854,0.816042458,0.944229246,1,0.907608084,4.564348191
7.757156852,201.1971037,1.10671247,1.321175786,0.214717742,0.922711738,3.970291914
7.756544442,201.1971037,0.899439112,1.365790583,0.521344866,0.961710426,3.988984047
7.756404551,200.8824458,1.061304605,1.219832619,0.582500916,0.895621634,2.772588722
7.755997098,200.7809711,0.994027534,1.266050295,0.142961877,0.948616366,3.555348061
7.754247291,199.9801999,0.872336984,1.198267636,0.925265762,0.95742993,3.688879454
7.75317618,199.7654258,0.97837185,1.226622753,0.907836424,0.973165787,4.615120517
7.751332951,199.7654258,1.021032612,1.19475335,0.326870206,1.120984076,2.48490665
7.751165626,199.6872349,0.756548909,1.087078115,1,0.860050299,5.843544417
7.751053537,199.6806924,1.024450783,1.287819205,0.458266907,0.994141657,3.36729583
7.745957594,199.5968178,0.996790509,1.126046397,0.75847841,1.065585765,2.397895273
7.743589471,199.5908157,0.806443172,1.064643781,0.111288434,0.839045945,2.995732274
7.740996089,199.4098518,0.764224463,0.988632097,0.990603091,0.759777593,1.386294361
7.740233355,199.4098518,1.249103458,1.42421531,0.30547384,1.00551787,4.127134385
7.740233355,199.3787863,0.958365632,1.215778784,0.982230086,1.011242777,3.688879454
7.738237215,199.213857,1.039564526,1.127532233,0.909612124,0.884706022,3.555348061
7.736879862,199.1795082,0.657355205,1.03367255,0.8153532,0.806249665,3.401197382
7.736879862,198.8281962,0.909484771,1.106693263,0.580690982,0.879083871,4.304065093
7.735647694,198.8281962,1.010602858,1.400538259,0.721049647,0.944546528,2.772588722
7.735647694,198.6925639,1.247794933,1.427632221,0.35750558,0.88276326,3.871201011
7.732700101,198.6553087,1.025582309,1.297933788,0.187979775,1.020778743,3.135494216
7.719652005,198.585345,1.125579773,1.254461801,0.749180948,0.942858728,4.094344562
7.716180337,198.287161,0.876048745,1.248359246,0.415385585,0.907255521,4.043051268
7.710823149,198.1452226,0.844909245,1.041414899,0.544181813,0.740807338,0.693147181
7.709170227,197.8014979,1.176993956,1.186139797,0.343644832,0.875393244,4.919980926
7.709170227,197.8014979,1.076526702,1.502108415,0.768111898,1.0734223,2.197224577
7.707911442,197.4143907,1.031806789,1.286028351,0.088178791,0.935204464,4.663439094
7.707911442,197.3870272,0.917622912,1.184449509,0.527245533,0.83797145,1.791759469
7.70687311,197.3870272,0.985718091,1.052499672,0.489455416,0.895736664,2.564949357
7.704646239,197.3133472,0.920218004,1.18820729,0.913059448,0.868554512,2.48490665
7.7037079,197.2150114,0.665088896,1.091529067,0.445528215,0.832197943,1.791759469
7.7037079,197.1880068,0.850267965,1.093175918,0.992879,0.793296004,3.63758616
7.703593878,197.1880068,0.536515606,0.97529531,0.992879,0.74945533,1.386294361
7.700327525,197.1776149,1.085390051,1.174091135,0.415385585,0.944194444,4.043051268
7.700214236,197.1776149,1.091217464,1.307824126,0.287978848,1.055514278,1.609437912
7.700214236,197.0207947,0.840891305,1.16502214,1,0.878992052,4.430816799
7.699480551,196.8729524,1.062442708,1.188807729,0.503290529,0.91094253,1.386294361
7.699480551,196.8129832,0.930983276,1.093702814,0.501913032,0.953997415,5.720311777
7.698788818,196.6198086,1.128094245,1.656745332,0.319966225,1.213129903,3.433987204
7.698772299,196.6198086,1.038915802,0.968959805,0.79624496,0.861437911,4.304065093
7.697272885,196.4831102,0.987592345,1.215477432,0.057915025,0.900404972,3.091042453
7.695182234,196.3698581,0.938206793,1.170528733,0.781582203,0.960095848,2.397895273
7.695088905,195.9651558,1.209597653,1.150394545,0.776060836,1.003253444,5.459585514
7.693187835,195.6233524,0.847440778,1.137312442,0.612933695,0.82111776,3.36729583
7.690277754,195.6233524,1.256385078,1.353141251,0.357619479,0.968265355,4.521788577
7.690118986,195.6089806,1.178425337,1.197156696,0.307681268,1.010847175,3.258096538
7.689336675,195.6089806,0.930747331,1.093191194,0.961582633,0.844327531,3.583518938
7.689336675,195.4598715,0.823388512,1.071877368,0.194913473,0.83669231,3.044522438
7.685970848,195.3703732,1.012636054,1.124179322,0.632735177,0.926622126,2.63905733
7.684999209,195.2704819,0.794861428,0.952057129,0.992879,0.83889424,2.944438979
7.682598764,195.2704819,0.974906976,1.267818229,0.135383304,0.998053477,3.871201011
7.682598764,195.1829329,1.038579706,1.096091764,0.322321429,0.867544433,5.049856007
7.680947455,195.0671734,1.07351815,1.180372609,0.603876466,0.930254339,4.094344562
7.673603049,194.9685849,0.960287996,1.147014307,1,0.860516932,3.663561646
7.673514703,194.9685849,0.825215067,1.10188973,0.366887019,0.872041986,3.688879454
7.673093885,194.8400778,0.906441873,1.119708953,0.630896605,0.877561859,4.060443011
7.672698312,194.4593439,0.90176834,1.067164311,0.073600165,0.88950455,2.48490665
7.672417107,194.4157104,1.196984683,1.433595612,0.72700008,1.091714563,2.944438979
7.672347203,194.3468203,0.852819557,1.164268865,0.992879,0.853581955,3.218875825
7.672261555,194.000429,0.950551965,1.068350199,0.958033587,0.89614935,6.100318952
7.669848121,193.9491077,1.315469708,1.480180864,0.206136115,1.091632863,3.36729583
7.66624442,193.8905728,1.140916279,1.052698867,0.36810965,0.950787453,2.397895273
7.665531384,193.8905728,0.929849966,1.162218496,1,0.884265363,3.610917913
7.665531384,193.8392886,0.976460724,1.058713443,0.259095491,0.907860796,2.197224577
7.662361194,193.7548396,0.983236847,1.192788069,0.775753237,1.009849018,2.890371758
7.659808224,193.5811101,1.125636662,1.165402615,0.643110795,0.97949381,3.663561646
7.659808224,193.5310016,0.883572872,1.180845897,0.64830443,0.912571104,3.091042453
7.657992827,193.5310016,0.946665335,1.11215384,0.284751538,0.803748694,3.555348061
7.655209362,193.3697166,1.175290587,1.26933019,0.450561528,1.095213983,2.564949357
7.652653317,193.3697166,0.88304698,1.212089162,0.48384233,0.871703154,2.564949357
7.651563887,193.2535203,0.999825847,1.223903092,0.429186332,0.910880247,3.401197382
7.650960919,192.6848914,0.960557477,1.108504117,0.063414003,0.837183858,3.610917913
7.650718749,192.4993575,0.843921424,1.185382522,0.755575857,0.983102819,5.356586275
7.650657796,192.1992032,1.224563978,1.38426021,0.560885785,1.036879386,3.761200116
7.649995537,192.1211765,1.092527801,1.224751136,0.377995555,0.873810548,1.945910149
7.646667411,191.9979634,0.969130391,0.949838567,0.624925541,0.859351462,5.442417711
7.643400925,191.9979634,1.063221938,1.071006892,0.239437961,0.832852732,1.945910149
7.640336859,191.9202644,0.852567644,0.975074939,0.046301427,0.761463801,2.890371758
7.63826019,191.7636332,1.133076006,1.213330461,0.043800253,1.011143776,1.945910149
7.636764037,191.7636332,0.941213527,1.384571658,0.804876223,1.087451501,2.772588722
7.636764037,191.5404407,0.914588295,1.057803951,0.282181976,0.821215112,2.833213344
7.627937148,191.4933891,0.969494867,1.066540031,0.115520757,0.893768669,3.871201011
7.627206129,190.9130267,1.048452126,1.025864297,0.691033953,0.944890594,2.48490665
7.624152345,190.9130267,0.939812354,1.367205818,0.747671274,0.937377274,2.397895273
7.618239483,190.8184343,1.39193203,1.249343556,0.219965937,1.036746717,3.555348061
7.618239483,190.7934229,0.995902574,0.857245412,0.060973442,0.798973266,3.526360525
7.617040495,190.5419922,1.108671623,1.122794538,0.963328931,1.05448799,1.386294361
7.616930542,189.9613637,1.138872118,1.335113266,0.645587999,0.952142791,4.94875989
7.610826485,189.7547194,1.053344928,1.583040888,0.468812751,1.069185409,2.708050201
7.610750434,189.7531359,0.82515028,1.027507032,0.592908956,0.827326568,3.891820298
7.603330966,189.7531359,1.156184981,1.359272767,0.540918255,0.918929723,4.290459441
7.603330966,189.6538938,0.758850027,0.97284184,0.315911396,0.741181017,3.988984047
7.602722466,189.6538938,0.756485326,1.070544402,0.49929365,0.812038205,2.890371758
7.60084778,189.6124449,1.082133728,1.224141176,0.517183961,1.034518278,3.663561646
